,37378972.13,5.04008725,9998.583,,,0.00228459086545911,4.88372190129475E-5,,,,,,,,,5,125,0,7.18800039030611,0.244529890764881,5.02415905684472E-5,4370,0,5.0107117,5.0694628,9998.583,9998.583,0.224435342051425,5.0505,,,,,,,,,,,,,,,,,,,,,,,5.04008725
,37379093.62,6.0454392,9998.583,,,0.00220567988281964,4.97621943840167E-5,,,,,,,,,5,125,0,7.20399997662753,0.244529890764881,5.00467538690087E-5,4370,0,6.0167441,6.0741343,9998.583,9998.583,0.228455614177003,6.0463,,,,,,,,,,,,,,,,,,,,,,,6.0454392
,37379213.42,7.04953835,9998.583,,,0.00220015709418007,5.06053332122619E-5,,,,,,,,,5,125,0,7.12500032968819,0.244529890764881,4.97981512303284E-5,4370,0,7.0192494,7.0798273,9998.583,9998.583,0.227693455052515,7.0462,,,,,,,,,,,,,,,,,,,,,,,7.04953835
,37379334.17,8.04020885,9998.583,,,0.0021649875072088,5.15227366386334E-5,,,,,,,,,5,125,0,6.68699978850782,0.244529890764881,4.98562391904095E-5,4370,0,8.0128241,8.0675936,9998.583,9998.583,0.227108548629032,8.04665,,,,,,,,,,,,,,,,,,,,,,,8.04020885
,37379456.17,9.0532298,9998.583,,,0.00213850647354842,5.05752115680703E-5,,,,,,,,,5,125,0,6.73499980475754,0.244529890764881,4.96875074968407E-5,4370,0,9.0216446,9.084815,9998.583,9998.583,0.230852249089714,9.06355,,,,,,,,,,,,,,,,,,,,,,,9.0532298
,37379576.12,10.0459895,9998.583,,,0.00211553066444733,5.17485849163591E-5,,,,,,,,,5,125,0,6.86000038404018,0.244529890764881,4.95780739291879E-5,4370,0,10.0171499,10.0748291,9998.583,9998.583,0.231643803837136,10.05835,,,,,,,,,,,,,,,,,,,,,,,10.0459895
,37379695.67,11.0381818,9998.583,,,0.00208636733749717,5.04141535957208E-5,,,,,,,,,5,125,0,6.73500043340027,0.244529890764881,4.96301110600939E-5,4370,0,11.0137596,11.062604,9998.583,9998.583,0.231502127514205,11.0488,,,,,,,,,,,,,,,,,,,,,,,11.0381818
,37379817.81,12.04514695,9998.583,,,0.0020832871606925,5.1463956417465E-5,,,,,,,,,5,125,0,7.15599996037781,0.244529890764881,4.97155141918797E-5,4370,0,12.0181093,12.0721846,9998.583,9998.583,0.233612864999425,12.0728,,,,,,,,,,,,,,,,,,,,,,,12.04514695
,37379936.63,13.0352616,9998.583,,,0.00210422851047667,4.99299225824099E-5,,,,,,,,,5,125,0,7.25000028032809,0.244529890764881,4.97986698728291E-5,4370,0,13.0085754,13.0619478,9998.583,9998.583,0.236161072822527,13.0508,,,,,,,,,,,,,,,,,,,,,,,13.0352616
,37380057.53,14.03922795,9998.583,,,0.0020930511326039,5.08704806254455E-5,,,,,,,,,5,125,0,7.12500032968819,0.244529890764881,4.98629815429189E-5,4370,0,14.0087309,14.069725,9998.583,9998.583,0.234750250255588,14.0592,,,,,,,,,,,,,,,,,,,,,,,14.03922795
,37380178.38,15.03664875,9998.583,,,0.00209106089046755,5.0464520561415E-5,,,,,,,,,5,125,0,6.71899958979338,0.244529890764881,4.99215881455007E-5,4370,0,15.0107918,15.0625057,9998.583,9998.583,0.235014050580984,15.0691,,,,,,,,,,,,,,,,,,,,,,,15.03664875
,37380297.74,16.03222845,9998.583,,,0.00209921278730362,4.95377261882061E-5,,,,,,,,,5,125,0,6.67199974413961,0.244529890764881,4.98534730970723E-5,4370,0,16.0056572,16.0587997,9998.583,9998.583,0.23256186628597,16.06485,,,,,,,,,,,,,,,,,,,,,,,16.03222845
,37380418.71,17.03899765,9998.583,,,0.00209727751344232,4.77313328235871E-5,,,,,,,,,5,125,0,6.93699968978763,0.244529890764881,4.9847382630899E-5,4370,0,17.0126667,17.0653286,9998.583,9998.583,0.236286060895769,17.0668,,,,,,,,,,,,,,,,,,,,,,,17.03899765
,37380539.45,18.0433569,9998.583,,,0.00210000950077802,4.71203757124207E-5,,,,,,,,,5,125,0,6.76499989349395,0.244529890764881,4.98340578398495E-5,4370,0,18.0147991,18.0719147,9998.583,9998.583,0.236380734944051,18.07325,,,,,,,,,,,,,,,,,,,,,,,18.0433569
,37380659.63,19.0395374,9998.583,,,0.00209138431912502,4.84435705405886E-5,,,,,,,,,5,125,0,6.8910000147298,0.244529890764881,4.97732541224813E-5,4370,0,19.0135269,19.0655479,9998.583,9998.583,0.233111530492798,19.0713,,,,,,,,,,,,,,,,,,,,,,,19.0395374
,37380779.97,20.03435895,9998.583,,,0.0020675172661526,4.86875607254599E-5,,,,,,,,,5,125,0,6.4219998428598,0.244529890764881,4.98148225969984E-5,4370,0,20.006937,20.0617809,9998.583,9998.583,0.235562954311959,20.0764,,,,,,,,,,,,,,,,,,,,,,,20.03435895
,37380899.94,21.03233435,9998.583,,,0.00206469836607797,4.83905264542799E-5,,,,,,,,,5,125,0,6.64100011344999,0.244529890764881,4.98727638981246E-5,4370,0,21.0060997,21.058569,9998.583,9998.583,0.233911485683629,21.0752,,,,,,,,,,,,,,,,,,,,,,,21.03233435
,37381021.10,22.04163455,9998.583,,,0.00205627298510707,4.89133500961196E-5,,,,,,,,,5,125,0,6.71800004784018,0.244529890764881,4.97375553385272E-5,4370,0,22.0145016,22.0687675,9998.583,9998.583,0.235425480409349,22.08375,,,,,,,,,,,,,,,,,,,,,,,22.04163455
,37381140.81,23.0407028,9998.583,,,0.00203725964083894,4.95027140840953E-5,,,,,,,,,5,125,0,6.73499980475754,0.244529890764881,4.97847403651531E-5,4370,0,23.0132236,23.068182,9998.583,9998.583,0.23356942116356,23.08145,,,,,,,,,,,,,,,,,,,,,,,23.0407028
,37381261.62,24.0459833,9998.583,,,0.00201789316067683,4.82087789096476E-5,,,,,,,,,5,125,0,6.99999975040555,0.244529890764881,4.96390507265795E-5,4370,0,24.0184326,24.073534,9998.583,9998.583,0.2353022752028,24.08885,,,,,,,,,,,,,,,,,,,,,,,24.0459833
,37381381.53,25.04283615,9998.583,,,0.00201247668916091,4.77097180612765E-5,,,,,,,,,5,125,0,7.14099991600961,0.244529890764881,4.98252831007579E-5,4370,0,25.0118465,25.0738258,9998.583,9998.583,0.235479944883646,25.09135,,,,,,,,,,,,,,,,,,,,,,,25.04283615
,37381502.03,26.03929425,9998.583,,,0.0020101008818563,5.08280381069773E-5,,,,,,,,,5,125,0,6.42200047150254,0.244529890764881,4.97120884543286E-5,4370,0,26.0094433,26.0691452,9998.583,9998.583,0.236143856165957,26.0973,,,,,,,,,,,,,,,,,,,,,,,26.03929425
,37381623.39,27.0469961,9998.583,,,0.00199383938470338,4.9439351584031E-5,,,,,,,,,5,125,0,7.06299981102347,0.244529890764881,4.94947112722356E-5,4370,0,27.0174541,27.0765381,9998.583,9998.583,0.240801549244418,27.11485,,,,,,,,,,,,,,,,,,,,,,,27.0469961
,37381742.86,28.04327585,9998.583,,,0.00197092445604714,4.95999175596311E-5,,,,,,,,,5,125,0,7.00000037904829,0.244529890764881,4.96842839642173E-5,4370,0,28.0100899,28.0764618,9998.583,9998.583,0.237328127738697,28.10605,,,,,,,,,,,,,,,,,,,,,,,28.04327585
,37381862.99,29.04036715,9998.583,,,0.001962076343134,4.89972488394301E-5,,,,,,,,,5,125,0,7.09400007035583,0.244529890764881,4.93539991977771E-5,4370,0,29.013773,29.0669613,9998.583,9998.583,0.235982837097728,29.08155,,,,,,,,,,,,,,,,,,,,,,,29.04036715
,37381985.08,30.0558519,9998.583,,,0.00195816647126723,5.0101970775698E-5,,,,,,,,,5,125,0,6.96800057776272,0.244529890764881,4.938408810147E-5,4370,0,30.0209789,30.0907249,9998.583,9998.583,0.237430704723058,30.11895,,,,,,,,,,,,,,,,,,,,,,,30.0558519
,37382102.28,31.03447435,9998.583,,,0.001933696163802,5.09621839183296E-5,,,,,,,,,5,125,0,6.82799995411187,0.244529890764881,4.92755525308318E-5,4370,0,31.0056934,31.0632553,9998.583,9998.583,0.23962971447214,31.0905,,,,,,,,,,,,,,,,,,,,,,,31.03447435
,37382223.56,32.03666305,9998.583,,,0.00192849091262324,5.08224978018126E-5,,,,,,,,,5,125,0,6.90700022969395,0.244529890764881,4.92000059579238E-5,4370,0,32.0120201,32.061306,9998.583,9998.583,0.234189430016059,32.07905,,,,,,,,,,,,,,,,,,,,,,,32.03666305
,37382344.33,33.03433605,9998.583,,,0.00192925531306375,5.06312073994469E-5,,,,,,,,,5,125,0,6.56300000846386,0.244529890764881,4.91338902230656E-5,4370,0,33.0116882,33.0569839,9998.583,9998.583,0.232203424696203,33.0809,,,,,,,,,,,,,,,,,,,,,,,33.03433605
,37382464.43,34.03096005,9998.583,,,0.00190320134285093,5.06405647560924E-5,,,,,,,,,5,125,0,6.81200036779046,0.244529890764881,4.89891302880826E-5,4370,0,34.0043945,34.0575256,9998.583,9998.583,0.23448370751299,34.08905,,,,,,,,,,,,,,,,,,,,,,,34.03096005
,37382585.75,35.0398426,9998.583,,,0.0018826274713485,5.13458591208331E-5,,,,,,,,,5,125,0,7.32799975667149,0.244529890764881,4.90147753246649E-5,4370,0,35.0105705,35.0691147,9998.583,9998.583,0.235124924462314,35.10265,,,,,,,,,,,,,,,,,,,,,,,35.0398426
,37382705.23,36.03380775,9998.583,,,0.00187991466311633,5.00492890919823E-5,,,,,,,,,5,125,0,6.60899968352169,0.244529890764881,4.87411661647026E-5,4370,0,36.009449,36.0581665,9998.583,9998.583,0.232140775971182,36.09425,,,,,,,,,,,,,,,,,,,,,,,36.03380775
,37382823.02,37.02947995,9998.583,,,0.00187138117762142,5.19217752799125E-5,,,,,,,,,5,125,0,7.03100000973791,0.244529890764881,4.87611877248687E-5,4370,0,37.006813,37.0521469,9998.583,9998.583,0.233955134082238,37.0742,,,,,,,,,,,,,,,,,,,,,,,37.02947995
,37382943.97,38.04263115,9998.583,,,0.0018603870360479,5.05213485013672E-5,,,,,,,,,5,125,0,6.99999975040555,0.244529890764881,4.8723470339208E-5,4370,0,38.0161095,38.0691528,9998.583,9998.583,0.233597883251473,38.11435,,,,,,,,,,,,,,,,,,,,,,,38.04263115
,37383065.84,39.0545826,9998.583,,,0.00186115320398439,5.16035061950021E-5,,,,,,,,,5,125,0,6.74999984912574,0.244529890764881,4.85249162035922E-5,4370,0,39.0161591,39.0930061,9998.583,9998.583,0.230745515813159,39.18035,,,,,,,,,,,,,,,,,,,,,,,39.0545826
,37383188.78,40.05903435,9998.583,,,0.00183687142324626,5.21579487884718E-5,,,,,,,,,5,125,0,6.71800004784018,0.244529890764881,4.84743752351137E-5,4370,0,40.0110512,40.1070175,9998.583,9998.583,0.235561010349496,40.2528,,,,,,,,,,,,,,,,,,,,,,,40.05903435
,37383312.02,41.0534115,9998.583,,,0.00182577644209888,5.09051530332813E-5,,,,,,,,,5,125,0,6.7810001084581,0.244529890764881,4.83712486032785E-5,4370,0,41.0086174,41.0982056,9998.583,9998.583,0.233918566903496,41.26305,,,,,,,,,,,,,,,,,,,,,,,41.0534115
,37383427.43,42.0264568,9998.583,,,0.00183135693579516,4.99027169007335E-5,,,,,,,,,5,125,0,6.34399973787367,0.244529890764881,4.82561340865403E-5,4370,0,42.0080528,42.0448608,9998.583,9998.583,0.233401383399954,42.0809,,,,,,,,,,,,,,,,,,,,,,,42.0264568
,37383546.37,43.0520363,9998.583,,,0.00179459665191876,5.16690769983305E-5,,,,,,,,,5,125,0,6.81199973914772,0.244529890764881,4.81160167288698E-5,4370,0,43.0180321,43.0860405,9998.583,9998.583,0.234768497400812,43.17885,,,,,,,,,,,,,,,,,,,,,,,43.0520363
,37383671.85,44.06715015,9998.583,,,0.00180371635964145,5.10577673370511E-5,,,,,,,,,5,125,0,6.95299990475178,0.244529890764881,4.81119664470885E-5,4370,0,44.0191727,44.1151276,9998.583,9998.583,0.232775120924817,44.31245,,,,,,,,,,,,,,,,,,,,,,,44.06715015
,37383791.37,45.03295135,9998.583,,,0.0017840388851791,5.18860202848119E-5,,,,,,,,,5,125,0,6.45300010219216,0.244529890764881,4.81328634215386E-5,4370,0,45.0058365,45.0600662,9998.583,9998.583,0.230687274867794,45.16205,,,,,,,,,,,,,,,,,,,,,,,45.03295135
,37383908.37,46.05250355,9998.583,,,0.00177307460435633,5.11560443866864E-5,,,,,,,,,5,125,0,7.26599986664951,0.244529890764881,4.79019455919425E-5,4370,0,46.0193977,46.0856094,9998.583,9998.583,0.232220833089606,46.1878,,,,,,,,,,,,,,,,,,,,,,,46.05250355
,37384033.51,47.0642853,9998.583,,,0.0017642732715962,5.2529725374384E-5,,,,,,,,,5,125,0,6.99999975040555,0.244529890764881,4.79822275569213E-5,4370,0,47.0173836,47.111187,9998.583,9998.583,0.230511532317209,47.33185,,,,,,,,,,,,,,,,,,,,,,,47.0642853
,37384149.75,48.02767565,9998.583,,,0.00176107409649433,5.04225896800456E-5,,,,,,,,,5,125,0,6.7810001084581,0.244529890764881,4.79138670336781E-5,4370,0,48.0058098,48.0495415,9998.583,9998.583,0.232920859998219,48.1253,,,,,,,,,,,,,,,,,,,,,,,48.02767565
,37384270.77,49.05539705,9998.583,,,0.00174661282505751,4.89773994848734E-5,,,,,,,,,5,125,0,6.74999984912574,0.244529890764881,4.76298192882238E-5,4370,0,49.0151482,49.0956459,9998.583,9998.583,0.239550512322187,49.2839,,,,,,,,,,,,,,,,,,,,,,,49.05539705
,37384396.33,50.0109844,9998.583,,,0.00172679694862283,4.67964449892786E-5,,,,,,,,,5,125,0,7.03100000973791,0.244529890764881,4.74358540121705E-5,4373,0,50.00177,50.0201988,9998.583,9998.583,0.239529405262675,49.9916,,,,,,,,,,,,,,,,,,,,,,,50.0109844
,37384901.01,55.03381345,9998.583,,,0.00168569560679936,4.72787152852039E-5,,,,,,,,,5,125,0,7.17200017534196,0.244529890764881,4.7342075914782E-5,4370,0,55.0250282,55.0425987,9998.583,9998.583,0.239142658620588,55.03575,,,,,,,,,,,,,,,,,,,,,,,55.03381345
,37385072.23,60.1538582,9998.583,,,0.00165719167666655,4.94077884040282E-5,,,,,,,,,5,125,0,6.95299990475178,0.244529890764881,4.6893971896833E-5,4374,0,60.0413475,60.2663689,9998.583,9998.583,0.233644312931759,61.4679,,,,,,,,,,,,,,,,,,,,,,,60.1538582
,37385222.16,65.13946155,9998.583,,,0.0015911639382247,4.82691784713788E-5,,,,,,,,,5,125,0,7.26599986664951,0.244529890764881,4.66839873485958E-5,4374,0,65.0415955,65.2373276,9998.583,9998.583,0.243655242272828,66.5212,,,,,,,,,,,,,,,,,,,,,,,65.13946155
,37385374.64,70.16417315,9998.583,,,0.00154646641618399,5.0061986229037E-5,,,,,,,,,5,125,0,7.0159999653697,0.244529890764881,4.63918768652533E-5,4374,0,70.0497971,70.2785492,9998.583,9998.583,0.240608064943083,71.82525,,,,,,,,,,,,,,,,,,,,,,,70.16417315
,37385526.72,75.1480942,9998.583,,,0.00151312297674752,5.21226959980143E-5,,,,,,,,,5,125,0,7.17100000474602,0.244529890764881,4.61279107953905E-5,4374,0,75.0269318,75.2692566,9998.583,9998.583,0.229286181037128,77.11025,,,,,,,,,,,,,,,,,,,,,,,75.1480942
,37385680.72,80.21502685,9998.583,,,0.00147031757564142,5.10463540831011E-5,,,,,,,,,5,125,0,7.39100044593215,0.244529890764881,4.59742933958786E-5,4374,0,80.0929413,80.3371124,9998.583,9998.583,0.232011472240216,82.5256,,,,,,,,,,,,,,,,,,,,,,,80.21502685
,37385831.86,85.1817856,9998.583,,,0.00142747729056158,5.3881194340525E-5,,,,,,,,,5,125,0,7.57900045718998,0.244529890764881,4.573591848503E-5,4374,0,85.0554581,85.3081131,9998.583,9998.583,0.238505953814043,87.6219,,,,,,,,,,,,,,,,,,,,,,,85.1817856
,37385984.07,90.1969261,9998.583,,,0.0013968698036721,5.37311909177554E-5,,,,,,,,,5,125,0,7.64000017661601,0.244529890764881,4.54733272657263E-5,4374,0,90.0667343,90.3271179,9998.583,9998.583,0.243377072099468,92.91265,,,,,,,,,,,,,,,,,,,,,,,90.1969261
,37386134.57,95.1638565,9998.583,,,0.00135149549747942,5.49082417932985E-5,,,,,,,,,5,125,0,7.18800039030611,0.244529890764881,4.528327868337E-5,4374,0,95.0319519,95.2957611,9998.583,9998.583,0.242170300765033,98.1044,,,,,,,,,,,,,,,,,,,,,,,95.1638565
,37386286.04,100.15412905,9998.583,,,0.0013207799136517,5.51762834646571E-5,,,,,,,,,5,125,0,7.18700021971017,0.244529890764881,4.51582287271801E-5,4374,0,100.0315628,100.2766953,9998.583,9998.583,0.240420951196145,103.28715,,,,,,,,,,,,,,,,,,,,,,,100.15412905
,37386438.33,105.1625595,9998.583,,,0.00130571079095566,5.80239412387197E-5,,,,,,,,,5,125,0,7.1089994860813,0.244529890764881,4.47233533849721E-5,4374,0,105.0408859,105.2842331,9998.583,9998.583,0.240123477852285,108.56205,,,,,,,,,,,,,,,,,,,,,,,105.1625595
,37386590.35,110.163208,9998.583,,,0.0012651765151213,5.83140645679057E-5,,,,,,,,,5,125,0,7.03100000973791,0.244529890764881,4.45668627585286E-5,4374,0,110.0383987,110.2880173,9998.583,9998.583,0.235947661648694,113.82055,,,,,,,,,,,,,,,,,,,,,,,110.163208
,37386742.44,115.17575455,9998.583,,,0.00121960919739796,6.0796530095847E-5,,,,,,,,,5,125,0,6.8910000147298,0.244529890764881,4.42432389094237E-5,4374,0,115.0516052,115.2999039,9998.583,9998.583,0.240343777428595,119.0699,,,,,,,,,,,,,,,,,,,,,,,115.17575455
,37386893.63,120.15641785,9998.583,,,0.00119797728418573,6.27394064662857E-5,,,,,,,,,5,125,0,7.03199955169112,0.244529890764881,4.41722924608269E-5,4374,0,120.0496063,120.2632294,9998.583,9998.583,0.227312776188581,124.316,,,,,,,,,,,,,,,,,,,,,,,120.15641785
,37387045.30,125.15879445,9998.583,,,0.00117157502466995,6.44169973226149E-5,,,,,,,,,5,125,0,6.68799995910376,0.244529890764881,4.40017775932272E-5,4374,0,125.0490952,125.2684937,9998.583,9998.583,0.236557103198744,129.5119,,,,,,,,,,,,,,,,,,,,,,,125.15879445
,37387196.66,130.17665865,9998.583,,,0.00115621477972815,6.3711284401073E-5,,,,,,,,,5,125,0,7.12500032968819,0.244529890764881,4.3830262794396E-5,4374,0,130.0660706,130.2872467,9998.583,9998.583,0.235796770723273,134.69125,,,,,,,,,,,,,,,,,,,,,,,130.17665865
,37387349.05,135.1809921,9998.583,,,0.00112452192507521,6.55677251241573E-5,,,,,,,,,5,125,0,6.8589995848015,0.244529890764881,4.35205304939973E-5,4374,0,135.0743713,135.2876129,9998.583,9998.583,0.235217205714898,140.03595,,,,,,,,,,,,,,,,,,,,,,,135.1809921
,37387499.20,140.14621735,9998.583,,,0.00110610780803894,6.64513208420745E-5,,,,,,,,,5,125,0,7.12499970104545,0.244529890764881,4.32832095127133E-5,4374,0,140.0353851,140.2570496,9998.583,9998.583,0.235084399203856,145.2226,,,,,,,,,,,,,,,,,,,,,,,140.14621735
,37387651.44,145.17154695,9998.583,,,0.00107618936766717,6.85884937322355E-5,,,,,,,,,5,125,0,6.84400016907603,0.244529890764881,4.32506361333007E-5,4374,0,145.0588379,145.284256,9998.583,9998.583,0.231076309992698,150.59475,,,,,,,,,,,,,,,,,,,,,,,145.17154695
,37387802.52,150.15863035,9998.583,,,0.00104916836660543,6.93688961006687E-5,,,,,,,,,5,125,0,6.78099947981536,0.244529890764881,4.28581556560107E-5,4374,0,150.0425415,150.2747192,9998.583,9998.583,0.238320666619829,155.6547,,,,,,,,,,,,,,,,,,,,,,,150.15863035
,37387953.50,155.16762545,9998.583,,,0.00102393472031046,7.06986444923366E-5,,,,,,,,,5,125,0,6.56199983786792,0.244529890764881,4.27396441858904E-5,4374,0,155.0652161,155.2700348,9998.583,9998.583,0.227349453922275,160.88255,,,,,,,,,,,,,,,,,,,,,,,155.16762545
,37388104.71,160.17003635,9998.583,,,0.000998734701185022,7.08581561992278E-5,,,,,,,,,5,125,0,6.73499980475754,0.244529890764881,4.27113761544773E-5,4374,0,160.0603333,160.2797394,9998.583,9998.583,0.235700743779846,165.9643,,,,,,,,,,,,,,,,,,,,,,,160.17003635
,37388257.27,165.162735,9998.583,,,0.000982151956112511,7.61260621092356E-5,,,,,,,,,5,125,0,6.95299990475178,0.244529890764881,4.24929115611031E-5,4374,0,165.0549774,165.2704926,9998.583,9998.583,0.227286244659774,171.6177,,,,,,,,,,,,,,,,,,,,,,,165.162735
,37388408.58,170.2184906,9998.583,,,0.000963870676089337,7.5600249705345E-5,,,,,,,,,5,125,0,7.07800048403442,0.244529890764881,4.22899714020348E-5,4374,0,170.0906067,170.3463745,9998.583,9998.583,0.228053740050613,176.55385,,,,,,,,,,,,,,,,,,,,,,,170.2184906
,37388558.31,175.16085055,9998.583,,,0.000936309192356811,7.86835226212935E-5,,,,,,,,,5,125,0,7.12500032968819,0.244529890764881,4.23293531137564E-5,4374,0,175.0415497,175.2801514,9998.583,9998.583,0.225511788957506,180.932,,,,,,,,,,,,,,,,,,,,,,,175.16085055
,37388712.72,180.16566465,9998.583,,,0.00092966536908856,7.9816805406122E-5,,,,,,,,,5,125,0,6.51600016281009,0.244529890764881,4.21530215402252E-5,4374,0,180.0601959,180.2711334,9998.583,9998.583,0.222647383836338,187.6596,,,,,,,,,,,,,,,,,,,,,,,180.16566465
,37388863.06,185.1755371,9998.583,,,0.000902830826165415,7.94193542141844E-5,,,,,,,,,5,125,0,6.85900021344423,0.244529890764881,4.20336392484494E-5,4374,0,185.0561371,185.2949371,9998.583,9998.583,0.220659383213786,192.2986,,,,,,,,,,,,,,,,,,,,,,,185.1755371
,37389014.28,190.16742705,9998.583,,,0.000885757919003941,7.80154846686316E-5,,,,,,,,,5,125,0,7.03100000973791,0.244529890764881,4.18846569782006E-5,4374,0,190.0513916,190.2834625,9998.583,9998.583,0.226214362017625,197.315,,,,,,,,,,,,,,,,,,,,,,,190.16742705
,37389165.44,195.17803955,9998.583,,,0.000858888663434184,8.38431989985515E-5,,,,,,,,,5,125,0,7.14099991600961,0.244529890764881,4.16631774200881E-5,4374,0,195.0500336,195.3060455,9998.583,9998.583,0.217774472692397,203.0923,,,,,,,,,,,,,,,,,,,,,,,195.17803955
,37389316.23,200.17186735,9998.583,,,0.000851736419194651,8.59769680227928E-5,,,,,,,,,5,125,0,6.92200027406216,0.244529890764881,4.15477268668909E-5,4374,0,200.0405426,200.3031921,9998.583,9998.583,0.215923875883418,206.701,,,,,,,,,,,,,,,,,,,,,,,200.17186735
,37389465.83,205.12548065,9998.583,,,0.000837645357822596,8.46681138435495E-5,,,,,,,,,5,125,0,6.7810001084581,0.244529890764881,4.12769577459029E-5,4374,0,205.0216522,205.2293091,9998.583,9998.583,0.213948326728448,211.4121,,,,,,,,,,,,,,,,,,,,,,,205.12548065
